,created_hr,set,favorite_count,retweet_count,influence_score,user_since,followers_count,listed_count,num_tags,num_media,num_symbols,num_urls,num_user_mentions,influence_interval,isVerified,isRetweeted,isReply,dotw
7048,16,5,0,0,15.025,7,391,70,1,0,0,0,0,0,0,0,0,3
14743,14,4,0,0,14.975000000000001,8,512,29,0,1,0,0,0,3,0,0,0,5
9545,9,2,1,0,14.975000000000001,6,563,8,0,0,0,1,0,4,0,0,0,4
12840,7,1,0,0,14.975000000000001,8,512,29,0,1,0,0,0,4,0,0,0,5
25931,12,3,2,0,14.975,6,566,3,0,0,0,1,0,2,0,0,0,1
15545,16,5,0,0,14.975,8,596,1,0,0,0,0,0,4,0,0,0,5
15433,16,5,0,0,14.975,8,596,1,0,0,0,0,0,3,0,0,0,5
1988,12,3,0,0,14.975,9,380,73,1,0,0,1,0,3,0,0,0,2
27411,16,5,0,0,14.975,9,380,73,1,0,0,1,0,3,0,0,0,1
5035,9,2,0,0,14.950000000000001,7,589,3,0,0,0,0,1,0,0,0,1,3
22724,14,4,1,0,14.950000000000001,7,577,3,0,0,0,0,1,3,0,0,1,7
2876,14,4,10,0,14.950000000000001,3,478,0,0,0,0,0,0,4,0,0,0,2
22680,14,4,1,0,14.950000000000001,7,577,3,0,0,0,0,1,3,0,0,1,7
22733,14,4,1,0,14.950000000000001,7,577,3,0,0,0,0,1,3,0,0,1,7
16701,7,1,0,0,14.9,5,593,1,0,0,0,0,1,3,0,0,1,6
10251,12,3,2,0,14.875000000000002,8,529,14,0,0,0,1,5,4,0,0,0,4
14463,14,4,1,1,14.850000000000001,4,528,10,0,0,0,0,1,1,0,1,1,5
3423,16,5,0,0,14.850000000000001,3,594,0,0,0,0,1,0,3,0,0,0,2
11060,16,5,0,0,14.850000000000001,6,387,69,0,0,0,1,0,0,0,0,0,4
5196,9,2,0,0,14.850000000000001,6,387,69,0,0,0,1,0,1,0,0,0,3
3004,16,5,0,0,14.850000000000001,3,594,0,0,0,0,0,0,0,0,0,0,2
5103,9,2,4,0,14.825,9,536,3,0,0,0,0,1,1,0,0,1,3
16715,7,1,0,0,14.8,7,550,14,0,0,0,1,0,3,0,0,0,6
16330,7,1,0,0,14.8,7,550,14,0,0,0,0,0,0,0,0,0,6
16835,7,1,0,0,14.8,7,550,14,0,0,0,1,0,4,0,0,0,6
27979,18,6,0,0,14.8,7,550,14,0,0,0,1,0,3,0,0,0,1
8234,18,6,2,0,14.775,6,561,2,0,0,0,0,3,4,0,0,1,3
12468,7,1,1,1,14.750000000000002,6,539,5,0,0,0,1,0,1,0,1,0,5
4670,7,1,2,0,14.75,6,560,2,0,0,0,0,0,2,0,0,0,3
21817,12,3,0,0,14.725000000000001,4,559,10,0,0,0,0,0,1,0,0,0,7
22084,12,3,0,0,14.725000000000001,4,559,10,0,0,0,0,1,3,0,0,1,7
22177,12,3,0,0,14.725000000000001,4,559,10,0,0,0,0,1,4,0,0,1,7
26872,14,4,5,0,14.7,9,510,6,0,0,0,0,0,4,0,0,0,1
25170,9,2,1,0,14.675000000000002,6,569,2,0,0,0,0,0,1,0,0,0,1
14179,12,3,8,2,14.675,7,428,5,0,0,0,0,1,4,0,1,0,5
8933,7,1,5,0,14.675,7,485,14,2,1,0,0,0,4,0,0,0,4
22829,14,4,0,0,14.65,7,577,3,0,0,0,0,1,4,0,0,1,7
21506,9,2,2,1,14.65,4,532,2,1,1,0,0,0,4,0,1,1,7
2559,14,4,0,0,14.65,7,577,3,0,0,0,0,1,2,0,0,1,2
27528,16,5,1,0,14.65,0,571,1,0,0,0,0,1,4,0,0,1,1
22312,14,4,0,0,14.65,7,577,3,0,0,0,0,1,0,0,0,1,7
5525,9,2,1,0,14.65,4,550,8,0,0,0,0,1,4,0,0,1,3
13328,9,2,1,0,14.625000000000002,1,564,3,1,0,0,1,0,2,0,0,0,5
3611,16,5,6,1,14.625000000000002,4,489,0,0,0,0,1,1,4,0,1,0,2
18521,14,4,2,2,14.625,3,471,14,2,0,0,1,0,1,0,1,0,6
18655,14,4,1,0,14.575000000000001,10,502,23,0,0,0,0,3,2,0,0,1,6
5120,9,2,1,0,14.575000000000001,4,547,8,0,0,0,0,1,1,0,0,1,3
13508,9,2,1,1,14.55,5,447,33,0,0,0,0,1,4,0,1,1,5
8052,18,6,1,0,14.525000000000002,8,527,14,0,0,0,1,0,3,0,0,0,3
18820,14,4,2,0,14.475,6,546,3,0,0,0,0,1,4,0,0,1,6
18444,14,4,0,0,14.450000000000001,6,569,3,0,0,0,1,0,1,0,0,0,6
18823,14,4,22,1,14.45,12,245,15,0,1,0,0,0,4,0,1,0,6
6896,14,4,15,1,14.425,7,268,35,0,0,0,0,2,4,0,1,1,3
8455,7,1,0,0,14.425,6,568,3,0,0,0,0,2,1,0,0,1,4
17068,9,2,0,0,14.400000000000002,5,564,4,0,0,0,0,0,0,0,0,0,6
9489,9,2,6,0,14.399999999999999,6,456,16,0,1,0,0,2,3,0,0,1,4
25929,12,3,3,0,14.375000000000002,7,533,2,0,0,0,1,0,2,0,0,0,1
28088,18,6,0,0,14.375000000000002,5,563,4,0,0,0,0,0,3,0,0,0,1
25912,12,3,0,0,14.375,6,566,3,0,0,0,0,1,2,0,0,1,1
5937,12,3,0,0,14.350000000000001,7,544,10,0,0,0,1,0,2,0,0,0,3
22386,14,4,0,0,14.350000000000001,9,517,19,0,1,0,0,2,0,0,0,1,7
27489,16,5,0,0,14.350000000000001,7,544,10,2,0,0,0,0,4,0,0,0,1
21206,9,2,3,0,14.350000000000001,4,532,2,0,0,0,1,0,2,0,0,0,7
178,7,1,2,0,14.350000000000001,6,538,4,0,0,0,0,0,1,0,0,0,2
23530,16,5,0,0,14.350000000000001,7,544,10,0,0,0,0,1,4,0,0,1,7
9615,9,2,2,2,14.325000000000003,0,444,19,0,0,0,1,0,4,0,1,0,4
21826,12,3,0,0,14.325000000000001,7,543,10,0,0,0,0,1,1,0,0,0,7
1034,9,2,18,0,14.325,6,354,1,0,1,0,0,1,2,0,0,1,2
73,7,1,0,0,14.3,4,548,8,0,0,0,0,1,0,0,0,1,2
14777,14,4,0,0,14.3,9,566,2,0,0,0,0,2,3,0,0,1,5
5729,12,3,0,0,14.3,9,437,45,5,0,0,1,0,0,0,0,0,3
21136,9,2,1,1,14.275,9,502,11,0,1,0,0,1,1,0,1,0,7
18608,14,4,0,0,14.275,4,565,2,0,0,0,1,1,2,0,0,1,6
511,7,1,0,0,14.275,7,553,6,0,0,0,1,0,3,0,0,0,2
12772,7,1,1,0,14.250000000000002,3,531,9,0,0,0,0,1,3,0,0,1,5
24736,7,1,0,0,14.225000000000001,7,533,12,0,0,0,1,0,3,0,0,0,1
5177,9,2,2,0,14.225,5,542,1,0,0,0,1,0,1,0,0,0,3
2103,12,3,1,0,14.200000000000001,0,553,1,0,0,0,0,1,4,0,0,1,2
2186,12,3,1,0,14.200000000000001,0,553,1,0,0,0,0,1,4,0,0,1,2
5832,12,3,1,0,14.200000000000001,0,553,1,0,0,0,0,1,1,0,0,1,3
19161,16,5,1,2,14.200000000000001,9,469,13,0,0,0,1,0,1,0,1,0,6
8142,18,6,0,0,14.175,6,561,2,0,0,0,0,3,3,0,0,1,3
8128,18,6,0,0,14.175,6,561,2,0,0,0,0,3,3,0,0,1,3
4006,18,6,0,3,14.175,0,435,20,0,0,0,1,0,2,0,1,0,2
19546,16,5,1,2,14.15,9,500,2,0,0,0,0,3,4,0,1,1,6
28207,18,6,6,1,14.15,5,422,16,0,0,0,1,0,4,0,1,0,1
13653,12,3,0,0,14.125,7,562,1,0,0,0,1,0,0,0,0,0,5
10759,14,4,0,0,14.1,8,561,1,0,0,0,0,0,3,0,0,0,4
11990,18,6,1,0,14.075000000000001,8,536,5,1,1,0,0,0,2,0,0,0,4
18020,12,3,4,3,14.075000000000001,7,428,5,1,0,0,1,0,3,0,1,0,6
18906,14,4,11,1,14.05,2,397,3,0,0,0,1,0,4,0,1,0,6
27299,16,5,0,0,14.025,8,471,30,0,0,0,0,2,2,0,0,1,1
1713,12,3,1,0,14.025,5,525,8,0,0,0,0,2,1,0,0,0,2
916,9,2,0,0,14.000000000000002,2,539,7,0,0,0,1,3,1,0,0,1,2
16262,18,6,5,1,14.0,5,467,3,0,0,0,0,0,4,0,1,0,5
22011,12,3,0,0,13.975000000000001,2,559,0,0,0,0,0,0,3,0,0,0,7
22035,12,3,0,0,13.975000000000001,2,559,0,0,0,0,1,0,3,0,0,0,7
13504,9,2,1,0,13.950000000000001,5,447,33,0,0,0,0,1,4,0,0,1,5
23257,16,5,1,0,13.900000000000002,8,409,45,4,0,0,1,1,2,0,0,0,7
27508,16,5,1,1,13.875,0,456,21,0,0,0,0,0,4,0,1,0,1
18258,12,3,1,0,13.850000000000001,5,527,5,0,0,0,0,1,4,0,0,1,6
1461,10,2,0,0,13.85,7,551,1,0,0,0,0,0,4,0,0,0,2
18923,14,4,0,0,13.825,6,505,16,0,1,0,1,1,4,0,0,0,6
7499,16,5,0,0,13.8,3,138,138,2,0,0,1,0,4,0,0,0,3
1998,12,3,0,0,13.725000000000001,7,537,4,0,0,0,0,1,3,0,0,0,2
8248,18,6,5,0,13.725000000000001,4,483,2,0,0,0,1,0,4,0,0,0,3
10871,14,4,1,0,13.725000000000001,5,522,5,0,0,0,0,1,4,0,0,1,4
1247,9,2,0,0,13.700000000000001,2,548,0,0,0,0,1,0,3,0,0,0,2
16836,7,1,7,0,13.700000000000001,6,452,4,0,0,0,0,1,4,0,0,0,6
28009,18,6,8,0,13.700000000000001,6,425,9,0,0,0,1,2,3,0,0,1,1
26029,12,3,0,0,13.700000000000001,7,536,4,0,0,0,0,0,3,0,0,0,1
18814,14,4,1,0,13.675,5,535,0,0,0,0,1,0,4,0,0,0,6
22828,14,4,0,0,13.65,3,516,10,0,0,0,1,0,4,0,0,0,7
2341,14,4,1,0,13.625000000000002,9,524,3,0,0,0,0,0,1,0,0,0,2
6445,14,4,3,0,13.625000000000002,8,488,7,0,0,0,1,2,1,0,0,1,3
7900,18,6,0,0,13.625,5,467,26,0,0,0,1,0,2,0,0,0,3
6181,12,3,13,0,13.625,1,386,1,0,0,0,0,4,4,0,0,1,3
6722,14,4,0,0,13.625,6,545,0,0,0,0,0,0,3,0,0,0,3
27365,16,5,0,0,13.625,5,530,5,0,0,0,0,1,3,0,0,1,1
7557,16,5,2,0,13.625,9,488,11,0,0,0,0,0,4,0,0,0,3
23328,16,5,0,0,13.600000000000001,8,409,45,3,0,0,1,1,3,0,0,0,7
8615,7,1,0,0,13.600000000000001,7,529,5,0,0,0,0,0,2,0,0,0,4
22959,16,5,0,0,13.600000000000001,8,409,45,3,0,0,1,1,0,0,0,0,7
24717,7,1,0,0,13.600000000000001,8,409,45,3,0,0,1,0,3,0,0,0,1
19981,18,6,1,1,13.600000000000001,0,451,19,0,0,0,1,0,2,0,1,0,6
28182,18,6,2,0,13.6,0,457,21,0,0,0,1,0,4,0,0,0,1
20560,7,1,0,0,13.575000000000001,6,498,15,3,1,0,0,0,2,0,0,0,7
21191,9,2,1,1,13.575000000000001,0,450,19,0,0,0,1,0,1,0,1,0,7
14059,12,3,2,0,13.575000000000001,5,513,2,0,0,0,0,0,3,0,0,0,5
23028,16,5,0,0,13.500000000000002,9,528,4,0,0,0,0,1,0,0,0,1,7
12363,7,1,0,0,13.500000000000002,9,528,4,0,0,0,0,0,0,0,0,0,5
17591,9,2,0,0,13.5,10,450,30,2,0,0,1,0,4,0,0,0,6
22625,14,4,0,0,13.5,10,450,30,2,0,0,1,0,2,0,0,0,7
6080,12,3,0,0,13.5,10,450,30,0,0,0,1,0,3,0,0,0,3
19092,16,5,0,0,13.5,10,450,30,1,0,0,0,0,1,0,0,0,6
7597,16,5,2,1,13.5,0,438,18,0,0,0,0,0,4,0,1,0,3
17976,12,3,0,0,13.5,10,450,30,2,0,0,1,0,2,0,0,0,6
9061,9,2,0,0,13.5,10,450,30,1,0,0,1,0,0,0,0,0,4
15587,16,5,2,2,13.5,2,465,1,1,0,0,0,0,4,0,1,0,5
9690,12,3,0,0,13.475000000000001,10,449,30,1,0,0,1,0,0,0,0,0,4
14712,14,4,0,0,13.475000000000001,10,449,30,1,0,0,1,0,3,0,0,0,5
8184,18,6,0,0,13.475000000000001,4,533,2,0,0,0,1,0,4,0,0,0,3
13197,9,2,0,0,13.475000000000001,10,449,30,2,0,0,1,0,1,0,0,0,5
23399,16,5,2,0,13.475,9,506,3,0,0,0,0,1,3,0,0,0,7
12402,7,1,0,0,13.450000000000001,9,529,3,0,0,0,0,0,0,0,0,0,5
21409,9,2,0,0,13.450000000000001,4,532,2,1,1,0,0,0,3,0,0,1,7
5591,9,2,1,0,13.450000000000001,6,478,16,0,0,0,1,0,4,0,0,0,3
12884,7,1,2,0,13.450000000000001,6,502,4,0,0,0,0,0,4,0,0,0,5
9271,9,2,0,0,13.45,7,535,1,0,0,0,0,0,2,0,0,0,4
21769,12,3,5,1,13.425,1,453,0,0,0,0,1,1,1,0,1,0,7
16153,18,6,2,3,13.4,6,437,1,0,0,0,0,0,4,0,1,0,5
26578,14,4,0,0,13.375,9,271,88,0,0,0,2,0,2,0,0,0,1
23232,16,5,0,0,13.375,9,271,88,0,0,0,1,0,2,0,0,0,7
18169,12,3,0,0,13.375,9,271,88,2,0,0,1,0,4,0,0,0,6
23750,18,6,0,0,13.375,9,271,88,2,0,0,1,0,1,0,0,0,7
21272,9,2,0,0,13.375,9,502,11,0,0,0,1,0,2,0,0,0,7
27652,18,6,0,0,13.375,9,271,88,1,0,0,1,0,0,0,0,0,1
27560,16,5,0,0,13.350000000000001,8,519,5,0,0,0,0,0,4,0,0,0,1
19555,16,5,1,0,13.350000000000001,9,489,11,0,0,0,0,0,4,0,0,0,6
4619,7,1,0,0,13.35,10,480,18,0,0,0,0,1,2,0,0,1,3
18922,14,4,3,0,13.325000000000001,6,455,14,0,1,0,0,0,4,0,0,0,6
7517,16,5,1,0,13.325000000000001,9,488,11,0,0,0,1,0,4,0,0,0,3
21849,12,3,1,0,13.325000000000001,6,521,0,0,0,0,0,0,1,0,0,0,7
16317,7,1,0,0,13.3,6,523,3,0,0,0,0,0,0,0,0,0,6
26017,12,3,0,0,13.3,6,484,16,0,0,0,1,0,3,0,0,0,1
19939,18,6,0,1,13.3,0,451,19,0,0,0,1,0,2,0,1,0,6
19473,16,5,0,1,13.3,0,451,19,0,0,0,1,0,4,0,1,0,6
13387,9,2,0,0,13.275,9,522,3,0,0,0,0,0,3,0,0,0,5
21070,9,2,0,1,13.275,0,450,19,0,0,0,1,0,1,0,1,0,7
21171,9,2,0,1,13.275,0,450,19,0,0,0,1,0,1,0,1,0,7
26901,14,4,1,0,13.250000000000002,4,509,3,0,0,0,0,0,4,0,0,0,1
15492,16,5,1,0,13.225000000000001,7,517,0,0,0,0,1,0,4,0,0,0,5
2612,14,4,0,0,13.225000000000001,9,502,9,0,0,0,1,0,2,0,0,0,2
3387,16,5,1,0,13.225000000000001,6,517,0,0,0,0,0,1,3,0,0,1,2
11442,16,5,0,1,13.225,0,445,20,0,0,0,0,1,3,0,1,1,4
8907,7,1,8,0,13.200000000000001,7,432,0,0,0,0,0,0,4,0,0,0,4
5114,9,2,1,1,13.200000000000001,0,435,19,0,0,0,1,0,1,0,1,0,3
6517,14,4,0,0,13.200000000000001,2,498,10,0,0,0,0,1,1,0,0,1,3
15443,16,5,0,1,13.200000000000001,0,447,19,0,0,0,1,0,3,0,1,0,5
27513,16,5,2,2,13.2,4,453,1,0,1,0,0,0,4,0,1,0,1
16380,7,1,0,0,13.2,7,525,1,0,0,0,0,2,0,0,0,1,6
16382,7,1,0,0,13.2,7,525,1,0,0,0,0,2,0,0,0,1,6
16763,7,1,0,0,13.2,7,525,1,0,0,0,0,1,3,0,0,1,6
25364,9,2,0,0,13.15,5,472,18,0,0,0,1,2,3,0,0,0,1
5328,9,2,0,0,13.15,6,478,16,0,0,0,1,0,2,0,0,0,3
20912,7,1,0,0,13.15,7,502,8,0,0,0,0,1,4,0,0,1,7
25579,10,2,13,0,13.15,5,367,1,0,0,0,1,0,4,0,0,0,1
13100,9,2,0,0,13.125,9,480,15,0,0,0,0,1,1,0,0,0,5
9994,12,3,0,0,13.125,9,486,13,0,0,0,1,3,2,0,0,1,4
24004,18,6,2,0,13.125,8,495,2,0,0,0,1,0,3,0,0,0,7
15222,16,5,0,0,13.100000000000001,8,509,5,0,0,0,0,0,2,0,0,0,5
24670,7,1,0,0,13.1,2,521,1,0,0,0,0,0,3,0,0,0,1
24908,7,1,0,0,13.1,2,521,1,0,0,0,0,1,4,0,0,1,1
26806,14,4,11,3,13.1,6,305,5,2,0,0,1,0,4,0,1,0,1
15204,16,5,0,0,13.05,5,516,2,0,0,0,1,0,1,0,0,0,5
17494,9,2,2,0,13.05,8,468,10,0,0,0,1,0,4,0,0,0,6
17666,12,3,0,0,13.05,9,489,11,0,0,0,0,0,0,0,0,0,6
18203,12,3,0,0,13.05,9,489,11,0,0,0,0,1,4,0,0,1,6
6941,14,4,0,0,13.025,6,515,2,0,0,0,0,0,4,0,0,0,3
16692,7,1,5,0,13.025,8,431,10,0,0,0,0,2,3,0,0,1,6
8189,18,6,0,0,13.025,8,476,15,0,0,0,0,2,4,0,0,1,3
2828,14,4,10,0,13.025,5,356,15,0,1,0,0,0,4,0,0,0,2
2017,12,3,17,1,13.024999999999999,3,290,1,0,0,0,1,0,3,0,1,0,2
19869,18,6,1,0,13.000000000000002,0,451,19,0,0,0,0,1,2,0,0,1,6
19955,18,6,1,0,13.000000000000002,0,451,19,0,0,0,1,0,2,0,0,0,6
6073,12,3,0,0,13.0,9,301,73,1,0,0,1,0,3,0,0,0,3
23534,16,5,4,0,13.0,6,472,0,0,0,0,0,0,4,0,0,0,7
18556,14,4,2,0,13.0,7,463,11,0,0,0,0,1,2,0,0,1,6
5540,9,2,0,0,13.0,9,301,73,0,0,0,1,0,4,0,0,0,3
25402,9,2,2,1,12.999999999999998,7,379,31,0,0,0,1,0,3,0,1,0,1
18134,12,3,1,0,12.975000000000001,9,501,2,0,0,0,0,1,3,0,0,1,6
26854,14,4,0,0,12.975,0,456,21,0,0,0,0,2,4,0,0,1,1
26905,14,4,0,0,12.975,0,456,21,0,0,0,0,3,4,0,0,1,1
18213,12,3,0,0,12.950000000000001,5,494,8,0,1,0,0,0,4,0,0,0,6
15144,16,5,1,0,12.950000000000001,6,506,0,0,1,0,0,2,1,0,0,1,5
19498,16,5,1,0,12.950000000000001,9,500,2,0,0,0,0,1,4,0,0,1,6
16920,7,1,3,0,12.925,9,472,3,0,1,0,0,5,4,0,0,0,6
10878,14,4,1,0,12.925,0,445,20,0,0,0,0,1,4,0,0,1,4
22155,12,3,2,0,12.9,5,480,4,0,0,0,0,2,4,0,0,1,7
23353,16,5,0,1,12.899999999999999,10,375,39,2,0,0,1,0,3,0,1,0,7
7105,16,5,2,0,12.875,6,488,1,0,0,0,0,2,1,0,0,1,3
28100,18,6,0,0,12.875,9,506,3,1,0,0,0,1,3,0,0,0,1
14174,12,3,0,0,12.875,4,476,13,0,0,0,0,1,4,0,0,0,5
14848,14,4,1,0,12.850000000000001,2,493,3,0,0,0,0,1,4,0,0,1,5
28069,18,6,0,0,12.825000000000001,7,513,0,0,0,0,0,0,3,0,0,0,1
26802,14,4,5,0,12.825000000000001,3,453,0,0,0,0,0,0,4,0,0,0,1
20381,7,1,0,0,12.8,7,506,2,0,0,0,1,0,0,0,0,0,7
21441,9,2,0,0,12.8,7,506,2,0,0,0,0,1,3,0,0,1,7
27423,16,5,5,0,12.775,7,448,1,0,1,0,0,0,3,0,0,0,1
13073,9,2,0,0,12.775,9,460,17,0,0,0,0,3,0,0,0,0,5
12854,7,1,3,0,12.775,7,466,3,0,0,0,1,0,4,0,0,0,5
14115,12,3,4,1,12.750000000000002,7,417,7,0,0,0,0,1,3,0,1,1,5
20541,7,1,3,0,12.750000000000002,10,453,7,0,0,0,1,0,2,0,0,0,7
23517,16,5,1,0,12.75,7,465,11,0,0,0,0,1,4,0,0,1,7
166,7,1,0,0,12.75,6,471,13,0,0,0,0,1,1,0,0,1,2
21257,9,2,1,0,12.725000000000001,0,497,0,0,0,0,0,0,2,0,0,0,7
14175,12,3,5,0,12.725,9,446,1,0,0,0,0,1,4,0,0,1,5
8240,18,6,8,0,12.725,1,410,1,0,0,0,0,0,4,0,0,0,3
19559,16,5,0,0,12.700000000000001,9,469,13,0,0,0,1,0,4,0,0,0,6
19933,18,6,0,0,12.700000000000001,0,451,19,0,0,0,1,0,2,0,0,0,6
19946,18,6,0,0,12.700000000000001,0,451,19,0,0,0,1,0,2,0,0,0,6
19925,18,6,0,0,12.700000000000001,0,451,19,0,0,0,0,0,2,0,0,0,6
18875,14,4,0,0,12.700000000000001,0,451,19,0,0,0,0,0,4,0,0,0,6
18808,14,4,1,0,12.675000000000002,8,474,7,0,0,0,1,1,4,0,0,1,6
17979,12,3,0,0,12.675,9,501,2,0,0,0,0,1,2,0,0,1,6
22482,14,4,1,0,12.675,10,441,18,0,0,0,0,2,1,0,0,1,7
21052,9,2,0,0,12.675,0,450,19,0,1,0,0,0,0,0,0,0,7
17732,12,3,0,0,12.675,9,501,2,0,0,0,0,1,0,0,0,1,6
20804,7,1,3,0,12.675,5,450,7,0,0,0,0,0,4,0,0,0,7
22073,12,3,0,0,12.650000000000002,0,449,19,0,0,0,1,0,3,0,0,0,7
24183,18,6,5,0,12.650000000000002,3,419,9,0,0,0,1,1,4,0,0,1,7
15457,16,5,0,0,12.65,6,506,0,0,0,0,0,2,3,0,0,1,5
15152,16,5,0,0,12.65,6,506,0,0,0,0,0,2,1,0,0,1,5
11892,18,6,0,0,12.625,0,445,20,0,0,0,0,1,2,0,0,1,4
10846,14,4,0,0,12.625,0,445,20,0,0,0,1,0,4,0,0,0,4
11906,18,6,0,0,12.625,0,445,20,0,0,0,1,0,2,0,0,0,4
15354,16,5,0,0,12.600000000000001,0,447,19,0,0,0,0,2,3,0,0,1,5
5931,12,3,1,0,12.600000000000001,8,468,8,0,1,0,0,0,2,0,0,0,3
7596,16,5,1,0,12.600000000000001,8,483,3,0,0,0,0,1,4,0,0,1,3
10045,12,3,0,0,12.6,4,426,26,1,0,0,1,0,3,0,0,0,4
9495,9,2,1,0,12.575000000000001,10,398,31,0,1,0,0,0,4,0,0,0,4
17534,9,2,2,0,12.575,6,470,3,0,0,0,0,0,4,0,0,0,6
2723,14,4,4,0,12.575,4,431,8,0,0,0,0,0,3,0,0,0,2
17849,12,3,3,0,12.55,7,442,8,0,0,0,0,0,1,0,0,0,6
9546,9,2,0,0,12.525000000000002,0,444,19,0,0,0,0,1,4,0,0,1,4
9574,9,2,0,0,12.525000000000002,0,444,19,0,0,0,0,0,4,0,0,1,4
9512,9,2,0,0,12.525000000000002,0,444,19,0,0,0,1,0,4,0,0,0,4
9608,9,2,0,0,12.525000000000002,0,444,19,0,0,0,1,0,4,0,0,0,4
9519,9,2,0,0,12.525000000000002,0,444,19,0,0,0,0,1,4,0,0,1,4
14852,14,4,7,0,12.5,1,392,8,0,0,0,0,0,4,0,0,0,5
26954,16,5,0,0,12.475000000000001,9,412,29,2,0,0,1,0,0,0,0,0,1
27438,16,5,1,0,12.475000000000001,8,325,54,0,0,0,1,0,3,0,0,0,1
17560,9,2,0,0,12.475,3,466,11,1,0,0,1,0,4,0,0,0,6
3439,16,5,10,1,12.475,4,355,0,0,1,0,0,0,3,0,1,0,2
8644,7,1,0,0,12.450000000000001,8,474,8,0,0,0,1,0,2,0,0,0,4
23329,16,5,0,0,12.45,7,465,11,0,0,0,0,3,3,0,0,1,7
23512,16,5,0,0,12.45,7,465,11,0,0,0,0,1,4,0,0,1,7
7956,18,6,0,0,12.400000000000002,0,439,19,0,0,0,1,0,2,0,0,0,3
7458,16,5,0,0,12.400000000000002,0,439,19,0,0,0,0,1,3,0,0,0,3
8150,18,6,0,0,12.4,10,442,18,0,0,0,0,1,3,0,0,1,3
22148,12,3,6,0,12.399999999999999,6,421,1,0,0,0,0,0,4,0,0,0,7
18870,14,4,0,0,12.375000000000002,8,474,7,0,0,0,0,1,4,0,0,1,6
5602,9,2,0,0,12.375000000000002,0,438,19,0,0,0,0,0,4,0,0,0,3
5535,9,2,0,0,12.375000000000002,0,438,19,0,0,0,0,0,4,0,0,0,3
5592,9,2,0,0,12.375000000000002,0,438,19,0,0,0,0,1,4,0,0,1,3
5527,9,2,0,0,12.375000000000002,0,438,19,0,0,0,1,0,4,0,0,0,3
5559,9,2,0,0,12.375000000000002,0,438,19,0,0,0,1,0,4,0,0,0,3
6104,12,3,0,0,12.375000000000002,0,438,19,0,0,0,1,0,3,0,0,0,3
5551,9,2,0,0,12.375000000000002,0,438,19,0,0,0,1,0,4,0,0,0,3
5572,9,2,0,0,12.375000000000002,0,438,19,0,0,0,0,0,4,0,0,0,3
27387,16,5,0,0,12.375,10,441,18,0,0,0,0,0,3,0,0,0,1
27135,16,5,0,0,12.375,10,441,18,0,0,0,0,0,1,0,0,0,1
27524,16,5,8,0,12.375,6,396,1,0,0,0,0,0,4,0,0,0,1
15743,18,6,0,0,12.350000000000001,5,464,10,0,0,0,1,1,1,0,0,0,5
13861,12,3,0,0,12.350000000000001,9,458,12,0,0,0,0,1,1,0,0,1,5
14208,12,3,0,0,12.350000000000001,9,458,12,0,0,0,1,1,4,0,0,1,5
9579,9,2,0,0,12.325000000000001,4,493,0,0,0,0,0,1,4,0,0,1,4
17275,9,2,0,0,12.325000000000001,9,457,12,1,1,0,0,0,2,0,0,0,6
2908,14,4,0,0,12.325000000000001,3,484,3,0,0,0,1,1,4,0,0,1,2
17917,12,3,1,0,12.325000000000001,7,481,0,0,0,0,1,3,2,0,0,1,6
9726,12,3,0,0,12.325,7,460,11,0,0,0,1,0,0,0,0,0,4
7475,16,5,0,0,12.3,8,468,8,0,0,0,1,0,3,0,0,0,3
5916,12,3,0,0,12.3,8,468,8,0,0,0,1,0,2,0,0,0,3
1184,9,2,0,0,12.250000000000002,9,484,2,0,0,0,1,0,3,0,0,0,2
14591,14,4,1,0,12.250000000000002,9,478,0,0,0,0,0,1,2,0,0,1,5
6060,12,3,5,3,12.250000000000002,4,352,2,0,0,0,0,0,3,0,1,0,3
27089,16,5,0,0,12.25,2,490,0,0,0,0,1,1,1,0,0,1,1
2545,14,4,0,0,12.225000000000001,1,483,2,0,0,0,1,0,2,0,0,0,2
14667,14,4,0,0,12.200000000000001,8,464,8,0,0,0,0,1,2,0,0,1,5
11265,16,5,0,0,12.200000000000001,10,407,27,0,0,0,1,2,2,0,0,1,4
27781,18,6,0,0,12.175,7,481,2,2,0,0,0,1,1,0,0,0,1
1678,12,3,0,0,12.175,8,325,54,0,0,0,1,0,1,0,0,0,2
26228,12,3,0,0,12.175,8,325,54,1,0,0,1,0,4,0,0,0,1
21997,12,3,0,0,12.175,9,445,14,0,0,0,1,1,3,0,0,0,7
26898,14,4,0,0,12.175,8,325,54,0,0,0,1,0,4,0,0,0,1
18254,12,3,2,0,12.175,5,442,7,0,0,0,0,3,4,0,0,1,6
20412,7,1,1,0,12.150000000000002,10,453,7,0,0,0,0,1,1,0,0,1,7
9118,9,2,1,1,12.15,9,441,3,0,1,0,0,0,1,0,1,0,4
1752,12,3,0,0,12.15,9,441,15,0,0,0,0,1,1,0,0,1,2
19484,16,5,0,0,12.149999999999999,8,324,54,1,0,0,1,0,4,0,0,0,6
18301,14,4,0,0,12.149999999999999,8,324,54,1,0,0,0,0,0,0,0,0,6
11977,18,6,2,0,12.125,8,431,10,0,0,0,1,2,2,0,0,1,4
12075,18,6,2,0,12.125,8,431,10,0,0,0,0,2,3,0,0,1,4
11987,18,6,2,0,12.125,8,431,10,0,0,0,0,2,2,0,0,1,4
